"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","TechnicolorD_46:6b:50","Broadcast","ARP","42","Who has 192.168.1.56? Tell 192.168.1.1"
"2","0.208347501","192.168.1.11","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"3","1.134183561","192.168.1.49","192.168.1.1","DNS","87","Standard query 0xb358 HTTPS drive.google.com OPT"
"4","1.140717273","192.168.1.49","142.251.36.14","QUIC","1292","Initial, DCID=d3af071ccf86756e, PKN: 1, CRYPTO, PING, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO"
"5","1.150573675","192.168.1.49","192.168.1.1","DNS","90","Standard query 0x8577 HTTPS accounts.google.com OPT"
"6","1.151081282","192.168.1.1","192.168.1.49","DNS","137","Standard query response 0xb358 HTTPS drive.google.com SOA ns1.google.com OPT"
"7","1.156016898","192.168.1.49","64.233.184.84","QUIC","1292","Initial, DCID=f73928640b1c6b0f, PKN: 1, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"8","1.159726796","142.251.36.14","192.168.1.49","QUIC","1292","Initial, SCID=f3af071ccf86756e, PKN: 1, ACK, CRYPTO, PADDING"
"9","1.161222346","192.168.1.49","142.251.36.14","QUIC","1292","Initial, DCID=f3af071ccf86756e, PKN: 2, ACK, PADDING"
"10","1.162503237","142.251.36.14","192.168.1.49","QUIC","1292","Handshake, SCID=f3af071ccf86756e, PKN: 2, CRYPTO"
"11","1.163670857","192.168.1.49","142.251.36.14","QUIC","82","Handshake, DCID=f3af071ccf86756e, PKN: 3, ACK"
"12","1.167678086","142.251.36.14","192.168.1.49","QUIC","1292","Handshake, SCID=f3af071ccf86756e, PKN: 3, CRYPTO"
"13","1.168617582","192.168.1.1","192.168.1.49","DNS","140","Standard query response 0x8577 HTTPS accounts.google.com SOA ns1.google.com OPT"
"14","1.168938594","192.168.1.49","142.251.36.14","QUIC","82","Handshake, DCID=f3af071ccf86756e, PKN: 4, ACK"
"15","1.182810397","142.251.36.14","192.168.1.49","QUIC","1292","Handshake, SCID=f3af071ccf86756e, PKN: 4, CRYPTO"
"16","1.184097525","192.168.1.49","142.251.36.14","QUIC","82","Handshake, DCID=f3af071ccf86756e, PKN: 5, ACK"
"17","1.187709909","142.251.36.14","192.168.1.49","HTTP3","896","Protected Payload (KP0), PKN: 6, STREAM(3), SETTINGS"
"18","1.188866808","192.168.1.49","142.251.36.14","QUIC","82","Handshake, DCID=f3af071ccf86756e, PKN: 6, ACK"
"19","1.188928843","64.233.184.84","192.168.1.49","QUIC","1292","Initial, SCID=f73928640b1c6b0f, PKN: 1, ACK, CRYPTO, PADDING"
"20","1.190502463","192.168.1.49","64.233.184.84","QUIC","1292","Initial, DCID=f73928640b1c6b0f, PKN: 2, ACK, PADDING"
"21","1.191765084","192.168.1.49","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"22","1.193375947","64.233.184.84","192.168.1.49","QUIC","1292","Handshake, SCID=f73928640b1c6b0f, PKN: 2, CRYPTO"
"23","1.194690110","192.168.1.49","64.233.184.84","QUIC","82","Handshake, DCID=f73928640b1c6b0f, PKN: 3, ACK"
"24","1.195889479","64.233.184.84","192.168.1.49","QUIC","1292","Handshake, SCID=f73928640b1c6b0f, PKN: 3, CRYPTO"
"25","1.197086847","192.168.1.49","64.233.184.84","QUIC","82","Handshake, DCID=f73928640b1c6b0f, PKN: 4, ACK"
"26","1.197312737","192.168.1.49","142.251.36.14","TCP","74","35652  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1094419071 TSecr=0 WS=128"
"27","1.198491825","192.168.1.49","142.251.36.14","QUIC","79","Handshake, DCID=f3af071ccf86756e, PKN: 8, PADDING, PING"
"28","1.200447623","192.168.1.49","142.251.36.14","QUIC","125","Handshake, DCID=f3af071ccf86756e, PKN: 9, CRYPTO"
"29","1.200718079","192.168.1.49","142.251.36.14","HTTP3","112","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 10, STREAM(2), SETTINGS"
"30","1.201475464","192.168.1.49","142.251.36.14","HTTP3","1288","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 11, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"31","1.201502230","192.168.1.49","142.251.36.14","HTTP3","630","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 12, STREAM(10), STREAM(0), HEADERS: GET /drive/my-drive"
"32","1.217805695","142.251.36.14","192.168.1.49","QUIC","1292","Handshake, SCID=f3af071ccf86756e, PKN: 8, CRYPTO"
"33","1.217975537","192.168.1.49","142.251.36.14","HTTP3","202","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 14, STREAM(2), SETTINGS"
"34","1.232940477","142.251.36.14","192.168.1.49","QUIC","83","Handshake, SCID=f3af071ccf86756e, PKN: 9, ACK"
"35","1.233526535","142.251.36.14","192.168.1.49","TCP","74","443  >  35652 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1082836459 TSecr=1094419071 WS=256"
"36","1.233556594","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1094419107 TSecr=1082836459"
"37","1.233872284","192.168.1.49","142.251.36.14","TLSv1.3","666","Client Hello (SNI=drive.google.com)"
"38","1.237511873","142.251.36.14","192.168.1.49","QUIC","986","Protected Payload (KP0), PKN: 10, CRYPTO"
"39","1.237512062","142.251.36.14","192.168.1.49","QUIC","163","Protected Payload (KP0), PKN: 11, DONE, NT, NCI"
"40","1.237512095","142.251.36.14","192.168.1.49","QUIC","65","Protected Payload (KP0), PKN: 12, ACK"
"41","1.238226554","142.251.36.14","192.168.1.49","HTTP3","69","Protected Payload (KP0), PKN: 13, ACK, STREAM(7)"
"42","1.238256569","192.168.1.49","142.251.36.14","QUIC","75","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 15, ACK"
"43","1.238346233","192.168.1.49","142.251.36.14","QUIC","75","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 16, ACK"
"44","1.238539019","192.168.1.49","142.251.36.14","QUIC","75","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 17, ACK"
"45","1.238969658","142.251.36.14","192.168.1.49","QUIC","67","Protected Payload (KP0), PKN: 14, ACK"
"46","1.241884170","64.233.184.84","192.168.1.49","QUIC","1292","Handshake, SCID=f73928640b1c6b0f, PKN: 4, CRYPTO"
"47","1.243113677","192.168.1.49","64.233.184.84","QUIC","82","Handshake, DCID=f73928640b1c6b0f, PKN: 5, ACK"
"48","1.243862302","64.233.184.84","192.168.1.49","HTTP3","896","Protected Payload (KP0), PKN: 6, STREAM(3), SETTINGS"
"49","1.245268362","192.168.1.49","64.233.184.84","QUIC","82","Handshake, DCID=f73928640b1c6b0f, PKN: 6, ACK"
"50","1.248144091","192.168.1.49","64.233.184.84","QUIC","125","Handshake, DCID=f73928640b1c6b0f, PKN: 7, CRYPTO"
"51","1.248471727","192.168.1.49","64.233.184.84","HTTP3","114","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 8, STREAM(2), SETTINGS"
"52","1.248777902","192.168.1.49","64.233.184.84","HTTP3","1116","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 9, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: POST /ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard, DATA"
"53","1.272827138","142.251.36.14","192.168.1.49","TCP","66","443  >  35652 [ACK] Seq=1 Ack=601 Win=65024 Len=0 TSval=1082836499 TSecr=1094419107"
"54","1.277855544","142.251.36.14","192.168.1.49","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"55","1.277919323","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=601 Ack=1401 Win=63104 Len=0 TSval=1094419151 TSecr=1082836501"
"56","1.280730084","142.251.36.14","192.168.1.49","TCP","1466","443  >  35652 [PSH, ACK] Seq=1401 Ack=601 Win=65024 Len=1400 TSval=1082836501 TSecr=1094419107 [TCP segment of a reassembled PDU]"
"57","1.280745066","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=601 Ack=2801 Win=63104 Len=0 TSval=1094419154 TSecr=1082836501"
"58","1.285675211","142.251.36.14","192.168.1.49","TCP","1466","443  >  35652 [ACK] Seq=2801 Ack=601 Win=65024 Len=1400 TSval=1082836501 TSecr=1094419107 [TCP segment of a reassembled PDU]"
"59","1.285693141","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=601 Ack=4201 Win=63104 Len=0 TSval=1094419159 TSecr=1082836501"
"60","1.289716406","142.251.36.14","192.168.1.49","TCP","1466","443  >  35652 [PSH, ACK] Seq=4201 Ack=601 Win=65024 Len=1400 TSval=1082836501 TSecr=1094419107 [TCP segment of a reassembled PDU]"
"61","1.289720254","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=601 Ack=5601 Win=63104 Len=0 TSval=1094419163 TSecr=1082836501"
"62","1.297037237","64.233.184.84","192.168.1.49","QUIC","993","Protected Payload (KP0), PKN: 7, CRYPTO"
"63","1.297032593","142.251.36.14","192.168.1.49","TLSv1.3","1435","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"64","1.297076451","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=601 Ack=6970 Win=63104 Len=0 TSval=1094419170 TSecr=1082836501"
"65","1.297757511","192.168.1.49","142.251.36.14","TLSv1.3","140","Change Cipher Spec, Encrypted Extensions, Finished"
"66","1.298228245","64.233.184.84","192.168.1.49","QUIC","163","Protected Payload (KP0), PKN: 8, DONE, NT, NCI"
"67","1.298321705","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 10, ACK"
"68","1.313477236","64.233.184.84","192.168.1.49","HTTP3","69","Protected Payload (KP0), PKN: 9, ACK, STREAM(7)"
"69","1.338889388","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 11, ACK"
"70","1.338950835","64.233.184.84","192.168.1.49","HTTP3","1288","Protected Payload (KP0), PKN: 10, STREAM(11), STREAM(0), HEADERS: 200 OK"
"71","1.339140506","192.168.1.49","64.233.184.84","HTTP3","77","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 12, ACK, STREAM(6)"
"72","1.340043010","64.233.184.84","192.168.1.49","HTTP3","121","Protected Payload (KP0), PKN: 11, STREAM(0), DATA"
"73","1.341045627","64.233.184.84","192.168.1.49","HTTP3","76","Protected Payload (KP0), PKN: 12, STREAM(0), DATA"
"74","1.341152051","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 13, ACK"
"75","1.342982589","64.233.184.84","192.168.1.49","QUIC","170","Protected Payload (KP0), PKN: 13, PADDING, STREAM(0)"
"76","1.344089976","142.251.36.14","192.168.1.49","HTTP2","1026","SETTINGS[0], WINDOW_UPDATE[0]"
"77","1.351993948","142.251.36.14","192.168.1.49","HTTP3","722","Protected Payload (KP0), PKN: 15, STREAM(11), STREAM(0), HEADERS: 302 Found"
"78","1.352182090","192.168.1.49","142.251.36.14","HTTP3","79","Protected Payload (KP0), DCID=f3af071ccf86756e, PKN: 18, ACK, STREAM(6)"
"79","1.353963931","192.168.1.49","64.233.184.84","HTTP3","663","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 14, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS: GET /ServiceLogin?service=wise&passive=1209600&osid=1&continue=https://drive.google.com/drive/my-drive&followup=https://drive.google.com/drive/my-drive"
"80","1.373643361","64.233.184.84","192.168.1.49","HTTP3","69","Protected Payload (KP0), PKN: 14, ACK, STREAM(7)"
"81","1.383712965","64.233.184.84","192.168.1.49","HTTP3","914","Protected Payload (KP0), PKN: 15, STREAM(11), STREAM(4), HEADERS: 302 Found"
"82","1.383907428","192.168.1.49","64.233.184.84","HTTP3","77","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 15, ACK, STREAM(6)"
"83","1.384347360","64.233.184.84","192.168.1.49","QUIC","63","Protected Payload (KP0), PKN: 16, STREAM(4)"
"84","1.385980827","192.168.1.49","64.233.184.84","QUIC","83","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 16, ACK, SS(4), RS(4)"
"85","1.386374431","192.168.1.49","64.233.184.84","HTTP3","412","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 17, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(8), HEADERS: GET /InteractiveLogin?continue=https://drive.google.com/drive/my-drive&followup=https://drive.google.com/drive/my-drive&osid=1&passive=1209600&service=wise&ifkv=ARZ0qKL6UGVRHAo4O3k1JYPPdyJFRCOLngykot-BlnI8sfLAJ0QkTWJmZAM4GkD7_OqjZFVfPxCgIg"
"86","1.387240194","192.168.1.49","142.251.36.14","TCP","66","35652  >  443 [ACK] Seq=675 Ack=7930 Win=64128 Len=0 TSval=1094419261 TSecr=1082836560"
"87","1.397286622","142.251.36.14","192.168.1.49","QUIC","66","Protected Payload (KP0), PKN: 16, ACK"
"88","1.448248511","64.233.184.84","192.168.1.49","QUIC","65","Protected Payload (KP0), PKN: 17, ACK"
"89","1.455455061","64.233.184.84","192.168.1.49","HTTP3","69","Protected Payload (KP0), PKN: 18, ACK, STREAM(7)"
"90","1.480846418","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 18, ACK"
"91","1.568803713","64.233.184.84","192.168.1.49","HTTP3","429","Protected Payload (KP0), PKN: 19, STREAM(11), STREAM(8), HEADERS: 200 OK"
"92","1.568992292","192.168.1.49","64.233.184.84","HTTP3","77","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 19, ACK, STREAM(6)"
"93","1.574329020","64.233.184.84","192.168.1.49","QUIC","1288","Protected Payload (KP0), PKN: 20, STREAM(8)"
"94","1.579418818","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 21, STREAM(8)"
"95","1.579761321","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 20, ACK"
"96","1.579836488","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 22, STREAM(8)"
"97","1.585666670","64.233.184.84","192.168.1.49","HTTP3","484","Protected Payload (KP0), PKN: 23, STREAM(8), DATA"
"98","1.585757648","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 21, ACK"
"99","1.586871977","64.233.184.84","192.168.1.49","QUIC","1287","Protected Payload (KP0), PKN: 24, STREAM(8)"
"100","1.591782415","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 25, STREAM(8)"
"101","1.591894370","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 22, ACK"
"102","1.594665119","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 26, STREAM(8)"
"103","1.595425247","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 27, STREAM(8)"
"104","1.595489327","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 23, ACK"
"105","1.597986517","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 28, STREAM(8)"
"106","1.602210609","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 29, STREAM(8)"
"107","1.602516917","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 24, ACK"
"108","1.602602891","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 30, STREAM(8)"
"109","1.605510824","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 31, STREAM(8), DATA"
"110","1.605689507","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 25, ACK"
"111","1.609738373","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 32, STREAM(8)"
"112","1.612213781","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 33, STREAM(8)"
"113","1.612330419","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 26, ACK"
"114","1.614760885","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 34, STREAM(8), DATA"
"115","1.617119419","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 35, STREAM(8)"
"116","1.617178519","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 27, ACK"
"117","1.619795009","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 36, STREAM(8)"
"118","1.629782725","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 37, STREAM(8), DATA"
"119","1.630034187","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 28, ACK"
"120","1.632291298","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 38, STREAM(8)"
"121","1.634761359","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 39, STREAM(8)"
"122","1.635018167","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 29, ACK"
"123","1.635110963","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 40, STREAM(8), DATA"
"124","1.645774418","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 41, STREAM(8), DATA"
"125","1.645906034","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 30, ACK"
"126","1.648225051","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 42, STREAM(8), DATA"
"127","1.650729592","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 43, STREAM(8)"
"128","1.650767089","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 31, ACK"
"129","1.653154369","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 44, STREAM(8)"
"130","1.654012305","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 45, STREAM(8), DATA"
"131","1.654082967","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 32, ACK"
"132","1.659207460","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 46, STREAM(8), DATA"
"133","1.663523313","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 47, STREAM(8)"
"134","1.663893127","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 33, ACK"
"135","1.664018846","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 48, STREAM(8), DATA"
"136","1.668399369","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 49, STREAM(8)"
"137","1.668646946","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 34, ACK"
"138","1.669353311","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 50, STREAM(8)"
"139","1.675517493","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 51, STREAM(8)"
"140","1.675703973","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 35, ACK"
"141","1.678346427","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 52, STREAM(8), DATA"
"142","1.682569339","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 53, STREAM(8)"
"143","1.682770029","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 36, ACK"
"144","1.684581782","192.168.1.49","64.233.184.84","HTTP3","72","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 38, STREAM(6)"
"145","1.684691716","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 54, STREAM(8)"
"146","1.685709611","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 55, STREAM(8)"
"147","1.685924080","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 39, ACK"
"148","1.689761321","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 56, STREAM(8)"
"149","1.694348334","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 57, ACK, STREAM(8)"
"150","1.694588552","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 40, ACK"
"151","1.697191902","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 58, STREAM(8), DATA"
"152","1.699656771","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 59, STREAM(8)"
"153","1.699890451","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 41, ACK"
"154","1.702170888","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 60, STREAM(8)"
"155","1.705576802","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 61, STREAM(8)"
"156","1.705921592","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 42, ACK"
"157","1.708114926","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 62, STREAM(8)"
"158","1.712364836","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 63, STREAM(8)"
"159","1.712636010","192.168.1.49","64.233.184.84","QUIC","73","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 43, ACK"
"160","1.712761723","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 64, STREAM(8)"
"161","1.715611314","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 65, STREAM(8), DATA"
"162","1.715846418","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 44, ACK"
"163","1.719855265","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 66, STREAM(8)"
"164","1.723760381","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 67, STREAM(8)"
"165","1.723984511","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 45, ACK"
"166","1.726248243","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 68, STREAM(8)"
"167","1.730639767","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 69, STREAM(8)"
"168","1.730809078","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 46, ACK"
"169","1.733048248","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 70, STREAM(8)"
"170","1.733842555","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 71, STREAM(8)"
"171","1.734163176","192.168.1.49","64.233.184.84","QUIC","74","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 47, ACK"
"172","1.740415948","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 73, STREAM(8)"
"173","1.740648278","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 48, ACK"
"174","1.802817136","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 74, STREAM(8)"
"175","1.803096274","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 49, ACK"
"176","1.805374976","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 75, STREAM(8)"
"177","1.805600869","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 50, ACK"
"178","1.807957055","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 76, STREAM(8)"
"179","1.808118024","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 51, ACK"
"180","1.810545724","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 77, STREAM(8)"
"181","1.813298337","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 78, STREAM(8)"
"182","1.813544918","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 52, ACK"
"183","1.817689809","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 79, STREAM(8)"
"184","1.818500667","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 80, STREAM(8)"
"185","1.818759344","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 53, ACK"
"186","1.822803131","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 81, STREAM(8)"
"187","1.828518791","64.233.184.84","192.168.1.49","HTTP3","1292","Protected Payload (KP0), PKN: 82, STREAM(8), DATA"
"188","1.828792600","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 54, ACK"
"189","1.830989814","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 83, STREAM(8)"
"190","1.834186975","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 84, STREAM(8)"
"191","1.834447816","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 55, ACK"
"192","1.840745503","192.168.1.49","64.233.184.84","QUIC","71","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 57, PADDING, PING"
"193","1.856953609","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 85, STREAM(8)"
"194","1.859566740","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 86, STREAM(8)"
"195","1.859897656","192.168.1.49","64.233.184.84","QUIC","76","Protected Payload (KP0), DCID=f73928640b1c6b0f, PKN: 58, ACK"
"196","1.863889019","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 87, STREAM(8)"
"197","1.864683163","64.233.184.84","192.168.1.49","QUIC","1292","Protected Payload (KP0), PKN: 88, STREAM(8)"
